method,lat,lon,wind_mph
exponential,41.7036,-73.24511,28.0
exponential,41.70898,-72.38024,29.0
exponential,41.99402,-73.12238,35.6
exponential,41.99657,-73.48436,37.2
exponential,41.95426,-72.8916,33.7
exponential,41.99211,-72.27827,33.7
exponential,41.93218,-73.20917,33.7
exponential,41.96639,-72.12454,30.8
exponential,41.88732,-73.3886,32.0
exponential,41.98028,-73.23181,33.6
exponential,42.00255,-72.22699,34.5
exponential,41.4245,-73.52697,24.9
exponential,41.70099,-72.78326,26.9
exponential,41.38717,-71.95755,24.6
exponential,41.59412,-73.40902,26.6
exponential,41.68817,-72.74267,24.8
exponential,41.60309,-73.16733,26.2
exponential,41.85834,-72.96871,30.8
exponential,41.52151,-72.05929,27.0
exponential,42.00811,-72.9205,35.5
exponential,42.01917,-72.23117,34.5
exponential,42.01268,-72.88809,34.9
exponential,41.33839,-72.27438,23.1
exponential,41.96549,-71.92786,27.7
exponential,41.57567,-72.15051,27.5
exponential,42.00208,-72.51918,35.6
exponential,41.1403,-73.59168,17.3
exponential,41.81518,-72.77406,33.0
exponential,41.7578,-72.64237,30.4
exponential,41.84011,-73.27358,33.1
exponential,41.79391,-73.30943,32.5
exponential,41.73499,-73.05852,31.1
exponential,41.61978,-73.2232,26.4
exponential,41.616,-72.52815,23.6
exponential,41.77233,-72.40536,28.9
exponential,41.6448,-72.1655,27.6
exponential,41.94696,-73.21106,33.9
exponential,41.72259,-71.83229,28.1
exponential,41.64444,-71.89588,28.4
exponential,41.56218,-71.98163,27.3
exponential,41.79702,-71.95099,27.0
exponential,41.80019,-71.9066,26.6
exponential,41.36672,-72.78829,19.1
exponential,41.83405,-72.91467,30.0
exponential,41.84971,-72.01036,27.6
exponential,41.91844,-72.56453,32.6
exponential,42.00967,-72.56198,35.3
exponential,42.01002,-73.21285,35.8
exponential,41.94375,-72.60986,33.5
exponential,41.57307,-73.06701,22.8
exponential,42.02375,-72.62953,35.0
exponential,41.17272,-73.39298,13.8
exponential,41.7226,-72.89024,25.9
exponential,41.71067,-72.66081,24.9
exponential,41.88123,-72.91749,33.3
exponential,41.61672,-73.05864,24.7
exponential,41.88595,-72.36738,32.3
exponential,41.95579,-72.51284,33.8
exponential,41.66983,-73.08426,27.4
exponential,41.4645,-73.32124,22.0
exponential,41.91773,-72.46744,33.5
exponential,41.96705,-72.63716,34.5
exponential,41.78615,-72.23207,27.9
exponential,41.90072,-72.78646,33.4
exponential,41.85236,-72.31295,30.3
exponential,41.82357,-72.667,30.8
exponential,41.86039,-72.41554,32.3
exponential,41.71913,-72.8649,25.9
exponential,41.67107,-72.4534,28.6
exponential,41.92779,-73.42646,33.5
exponential,41.93486,-73.21045,33.7
exponential,41.5512,-73.43376,24.6
exponential,41.97551,-73.18511,35.7
exponential,41.98317,-72.65961,34.5
exponential,41.90356,-72.64336,32.0
exponential,41.91029,-72.41361,33.7
exponential,41.9555,-73.42021,32.7
exponential,41.97691,-72.18465,33.0
exponential,41.31706,-72.26659,24.4
exponential,41.75641,-73.48995,28.4
exponential,41.74741,-73.48343,27.2
exponential,41.73265,-72.59491,29.0
exponential,41.88707,-73.40315,32.5
exponential,41.64477,-72.21341,27.8
exponential,42.00624,-73.4589,37.2
exponential,42.01107,-73.37143,32.0
exponential,41.99524,-73.2491,34.3
exponential,41.38266,-72.51967,23.0
exponential,41.89847,-72.24707,31.3
exponential,41.81926,-72.34436,30.0
exponential,41.42295,-72.31671,21.5
exponential,41.38307,-71.97696,24.6
exponential,41.60366,-72.59292,21.2
exponential,41.97794,-72.45037,34.8
exponential,41.28282,-73.33302,15.1
exponential,41.70886,-73.13432,28.9
exponential,41.91317,-72.44255,33.5
exponential,41.27238,-73.09184,14.7
exponential,41.86193,-72.0562,29.1
exponential,41.58947,-72.93659,23.1
exponential,41.56405,-72.83496,21.6
exponential,41.80307,-72.51266,30.2
exponential,41.89313,-72.21108,30.7
exponential,41.99343,-73.16824,35.7
exponential,41.99997,-72.45179,35.6
exponential,41.48906,-73.50487,26.1
exponential,41.78624,-72.29267,28.7
exponential,41.54889,-72.10975,27.1
exponential,41.34297,-73.13349,16.3
exponential,41.77184,-73.38572,30.9
exponential,42.00237,-72.84192,33.5
exponential,42.03494,-73.34459,34.5
exponential,41.35485,-72.77107,19.2
exponential,41.94638,-72.11419,30.0
exponential,41.81209,-73.01378,31.0
exponential,41.75634,-72.63167,30.1
exponential,41.77449,-72.68398,30.7
exponential,41.99272,-72.08831,30.6
exponential,41.96994,-72.37812,35.1
exponential,41.99127,-73.36863,31.2
exponential,41.93737,-73.35423,31.3
exponential,41.91237,-73.40591,32.9
exponential,42.02004,-72.70096,35.9
exponential,41.94012,-72.53253,33.8
exponential,41.86619,-72.40271,31.9
exponential,41.77007,-73.22429,31.1
exponential,41.99851,-73.45469,33.3
exponential,41.81709,-71.92607,26.5
exponential,41.74005,-72.35289,28.6
exponential,41.98607,-72.94414,35.5
exponential,41.95507,-72.43752,34.6
exponential,41.80451,-72.09401,28.4
exponential,41.72469,-73.32218,27.2
exponential,41.65689,-73.42918,25.9
exponential,41.0302,-73.56499,24.7
exponential,41.85403,-73.2955,33.0
exponential,41.96542,-72.14874,31.4
exponential,41.31814,-72.31617,24.5
exponential,41.73494,-73.01817,31.2
exponential,41.98429,-72.81611,34.8
exponential,41.69784,-71.92619,26.8
exponential,41.73617,-72.03603,27.8
exponential,41.98696,-72.42012,35.7
exponential,41.74972,-71.79973,28.3
exponential,41.04262,-73.63456,24.8
exponential,41.6316,-73.15783,27.0
exponential,42.03786,-73.1885,37.3
exponential,41.79235,-73.06908,31.8
exponential,41.81973,-71.91301,26.8
exponential,41.81102,-72.23323,27.9
exponential,41.9587,-73.13465,35.2
exponential,42.02608,-73.21835,37.6
exponential,41.89039,-72.93674,33.5
exponential,41.96342,-73.31809,32.0
exponential,41.79825,-73.08436,31.8
exponential,41.77311,-72.83877,27.6
exponential,41.9501,-73.18581,34.8
exponential,41.57223,-72.25477,28.6
exponential,41.88105,-71.95326,27.1
exponential,41.78594,-73.26791,32.2
exponential,41.97628,-72.20422,33.0
exponential,42.02025,-72.49814,35.1
exponential,41.95303,-73.18826,34.8
exponential,41.99435,-72.84959,34.3
exponential,41.92656,-72.42197,33.7
exponential,41.88834,-72.97929,31.4
exponential,41.80963,-72.08841,28.4
exponential,41.87974,-72.55258,31.9
exponential,41.85764,-73.371,30.9
exponential,41.6035,-72.55432,22.6
exponential,41.95391,-72.15427,30.8
exponential,41.98882,-72.34304,33.8
exponential,41.69889,-72.55455,28.9
exponential,41.5987,-72.12489,27.5
exponential,41.91165,-73.44348,33.5
exponential,41.66609,-72.4128,28.4
exponential,41.22053,-73.34255,14.7
exponential,41.40314,-72.61421,22.6
exponential,41.6267,-72.46935,23.1
exponential,42.01984,-73.32253,34.3
exponential,41.28578,-73.01738,19.0
exponential,41.61047,-73.31695,26.2
exponential,41.78154,-72.94134,29.1
exponential,41.96634,-72.34922,33.8
exponential,41.62285,-72.18125,27.7
exponential,42.01914,-72.85995,33.5
exponential,41.67994,-71.85657,28.8
exponential,41.80855,-73.46747,31.3
exponential,41.99138,-73.28604,34.8
exponential,41.52559,-72.39646,24.5
exponential,42.01502,-72.31481,34.0
exponential,41.99037,-72.2522,33.9
exponential,41.97322,-73.13996,35.8
exponential,41.95527,-73.06276,34.3
exponential,41.69765,-73.26382,27.3
exponential,42.04264,-73.29817,35.0
exponential,41.51592,-73.35189,25.8
exponential,41.96675,-71.83396,28.0
exponential,41.77316,-73.46297,29.1
exponential,41.78336,-72.32155,28.4
exponential,41.88098,-73.33959,32.4
exponential,41.36466,-72.40905,23.0
exponential,42.02818,-73.34839,34.5
exponential,41.19457,-73.38075,14.6
exponential,41.7391,-72.54549,29.4
exponential,41.31367,-72.36682,24.1
exponential,41.81838,-72.47315,30.3
exponential,41.51739,-72.30324,25.0
exponential,41.50604,-73.50869,26.1
exponential,42.02202,-72.62339,35.0
exponential,42.00279,-73.2051,35.8
exponential,42.00147,-72.06641,31.0
exponential,41.65335,-72.41624,27.6
exponential,41.76431,-72.72012,30.7
exponential,41.71438,-73.18384,29.0
exponential,41.90529,-73.33175,32.7
exponential,41.86665,-72.96698,30.8
exponential,41.8582,-72.71952,32.5
exponential,41.98756,-72.25549,33.9
exponential,41.78026,-73.33686,30.9
exponential,41.90889,-73.15535,34.6
exponential,41.32836,-72.347,24.1
exponential,41.793,-72.77049,31.6
exponential,41.95345,-73.03768,33.4
exponential,41.99948,-72.29281,34.6
exponential,41.48732,-72.84495,19.7
exponential,41.929,-72.3986,33.6
exponential,41.56516,-72.23294,28.0
exponential,41.45929,-71.99237,25.9
exponential,41.68086,-72.43191,28.4
exponential,41.90722,-73.05485,33.4
exponential,41.96989,-73.48061,35.5
exponential,41.65586,-73.36867,26.8
exponential,41.58541,-72.3844,23.8
exponential,41.99661,-73.12279,35.7
exponential,41.94,-73.43894,33.5
exponential,41.90113,-72.0106,27.7
exponential,41.39859,-71.86397,24.7
exponential,41.6986,-72.45672,29.4
exponential,41.57827,-71.80563,28.2
exponential,41.95639,-72.51952,33.8
exponential,41.55141,-72.43879,22.9
exponential,41.95206,-72.60241,33.5
exponential,41.91008,-72.92013,34.7
exponential,41.93805,-73.41779,32.7
exponential,41.99836,-72.84583,33.5
exponential,41.91808,-73.20313,33.7
exponential,41.74724,-73.48894,26.2
exponential,41.92719,-73.12597,33.6
exponential,41.94577,-72.51069,33.8
exponential,41.89176,-72.57011,31.6
exponential,41.79005,-72.79435,31.6
exponential,41.95252,-72.80959,34.0
exponential,41.8634,-72.84479,31.0
exponential,41.78036,-72.80544,28.6
exponential,41.63173,-72.28428,27.9
exponential,41.92066,-72.78464,33.7
exponential,41.64503,-72.10011,27.6
exponential,41.57345,-72.09335,27.1
exponential,41.74212,-72.35461,28.6
exponential,41.93095,-73.31128,32.8
exponential,41.58841,-71.90687,27.9
exponential,41.9146,-72.11668,29.7
exponential,41.92551,-72.31078,32.0
exponential,41.42131,-72.75223,19.6
exponential,41.91387,-72.87673,32.8
exponential,41.53244,-73.37573,26.6
exponential,41.82635,-73.08376,31.9
exponential,41.6723,-73.33308,26.4
exponential,41.69263,-71.87119,28.8
exponential,41.82723,-71.98114,27.6
exponential,41.688,-73.35791,26.6
exponential,42.00692,-72.40087,35.5
exponential,41.45584,-72.62964,23.4
exponential,42.02047,-72.63267,35.0
exponential,41.92816,-73.29186,32.8
exponential,41.93008,-72.03329,28.7
exponential,41.95516,-72.61686,33.5
exponential,41.84468,-73.44662,32.9
exponential,41.85064,-72.69289,32.0
exponential,41.83604,-72.81995,32.1
exponential,41.88564,-72.54776,31.9
exponential,41.78668,-72.64201,30.6
exponential,41.8081,-72.66698,30.6
exponential,41.78014,-73.16909,30.2
exponential,41.58383,-72.31822,28.6
exponential,41.91762,-73.13651,34.6
exponential,41.96279,-72.38828,34.4
exponential,41.4947,-72.76937,21.7
exponential,41.71303,-73.50825,25.4
exponential,41.73677,-72.72278,27.1
exponential,41.95075,-72.32193,32.6
exponential,41.95811,-73.22842,34.7
exponential,41.58182,-71.89009,27.9
exponential,41.97578,-73.03022,33.5
exponential,41.71479,-72.29311,28.2
exponential,41.94868,-73.29403,32.0
exponential,41.98308,-72.96197,35.5
exponential,41.88377,-72.54835,31.9
exponential,41.42474,-72.07784,25.4
exponential,41.63615,-72.57503,23.3
exponential,41.51675,-73.40977,24.8
exponential,41.88592,-71.93953,26.2
exponential,41.74079,-72.12645,27.8
exponential,41.38755,-73.2492,16.4
exponential,41.45007,-73.37134,23.3
exponential,41.66711,-73.04563,28.7
exponential,41.83505,-73.1775,31.2
exponential,41.60836,-71.93087,27.5
exponential,41.9277,-73.05995,33.4
exponential,41.81226,-73.03837,32.0
exponential,42.02066,-72.63955,35.4
exponential,41.83809,-72.47162,30.3
exponential,41.81359,-71.91884,26.7
exponential,41.16964,-73.46059,14.6
exponential,41.93587,-72.96244,35.0
exponential,41.9288,-73.10072,33.6
exponential,42.02647,-73.29615,35.0
exponential,41.20752,-73.30209,14.9
exponential,41.48459,-72.22639,23.5
exponential,41.8617,-73.20217,33.2
exponential,41.77113,-72.75742,28.0
exponential,41.3409,-72.09567,23.1
exponential,41.3617,-72.09399,23.1
exponential,41.82131,-73.18805,31.2
exponential,41.79569,-72.60417,30.5
exponential,41.51966,-72.26377,28.5
exponential,41.76226,-72.24144,28.6
exponential,41.84846,-73.22946,33.6
exponential,41.90192,-71.80284,28.2
exponential,41.87791,-72.90157,33.3
exponential,41.8384,-73.02531,31.0
exponential,41.40986,-72.55458,23.4
exponential,42.00842,-73.26178,34.2
exponential,41.77647,-72.90912,27.8
exponential,41.56524,-72.25854,28.6
exponential,41.92606,-73.19237,33.9
exponential,41.35522,-72.75979,19.4
exponential,41.75959,-72.22344,27.9
exponential,42.0019,-73.11469,35.7
exponential,41.69212,-73.29401,26.8
exponential,41.63179,-73.50065,27.6
exponential,41.91799,-73.2106,33.7
exponential,41.55077,-72.71568,21.1
exponential,41.79461,-71.81769,28.3
exponential,41.71747,-72.5124,29.8
exponential,41.78585,-72.54778,30.2
exponential,41.99396,-71.86521,28.0
exponential,41.71003,-72.36198,28.8
exponential,41.604,-72.63636,19.9
exponential,41.92615,-73.30716,32.8
exponential,42.01898,-72.52135,35.6
exponential,41.92711,-73.05918,33.4
exponential,41.84098,-71.93824,26.5
exponential,42.01518,-73.18816,36.8
exponential,41.82659,-73.44981,32.9
exponential,41.8199,-73.44094,32.9
exponential,41.6244,-72.9229,22.3
exponential,41.97664,-73.04425,33.5
exponential,41.51487,-72.41783,24.3
exponential,41.67675,-73.39823,28.1
exponential,41.74584,-72.77212,27.6
exponential,41.59828,-71.90957,27.9
exponential,41.95218,-72.05164,29.5
exponential,41.76774,-71.82762,28.5
exponential,41.97176,-73.27461,34.8
exponential,41.49424,-71.84609,26.8
exponential,41.93841,-73.427,33.5
exponential,41.69904,-72.48998,30.0
exponential,41.45975,-72.13068,26.4
exponential,41.81803,-72.8457,29.4
exponential,41.95388,-72.18103,32.0
exponential,41.67436,-72.75996,24.8
exponential,41.44465,-71.94477,25.2
exponential,41.99319,-72.15744,31.4
exponential,41.9478,-72.29923,33.0
exponential,41.3783,-71.95137,24.6
exponential,41.53224,-72.57329,22.2
exponential,41.49853,-73.16848,22.6
exponential,41.03272,-73.60547,24.4
exponential,41.9655,-72.48265,34.6
exponential,41.65137,-73.18505,28.0
exponential,42.00905,-73.3207,34.3
exponential,41.40771,-72.64215,21.3
exponential,41.93417,-72.1168,29.7
exponential,41.66767,-72.05281,28.2
exponential,41.91732,-73.00474,32.1
exponential,41.57634,-71.82197,28.2
exponential,41.88776,-72.98006,31.4
exponential,41.75747,-72.05467,27.8
exponential,41.86833,-72.23322,29.9
exponential,41.92254,-72.55617,32.6
exponential,41.83892,-72.53842,30.6
exponential,41.5103,-72.39346,24.3
exponential,41.39218,-72.24693,22.2
exponential,41.65783,-73.22739,26.9
exponential,41.92646,-72.72478,33.7
exponential,41.89471,-72.37341,32.8
exponential,41.78582,-73.02837,31.0
exponential,41.68443,-72.3498,28.9
exponential,42.00324,-72.61278,35.0
exponential,41.98368,-72.51519,34.8
exponential,41.7063,-72.77601,26.9
exponential,41.28093,-72.4928,24.5
exponential,41.99729,-73.28111,34.2
exponential,41.88892,-73.0742,32.2
exponential,41.4634,-71.89322,25.9
exponential,41.68635,-73.49653,25.7
exponential,41.88361,-72.93576,33.5
exponential,41.6094,-72.8277,24.1
exponential,41.42428,-72.61474,22.6
exponential,41.66766,-72.05468,28.2
exponential,41.9866,-72.82546,34.8
exponential,42.00173,-72.42599,36.4
exponential,41.74138,-72.62928,29.2
exponential,41.94184,-72.21958,32.7
exponential,41.29317,-72.49244,24.5
exponential,41.74784,-72.35632,28.6
exponential,41.99293,-72.921,35.5
exponential,42.01865,-72.64584,35.4
exponential,41.88704,-72.96962,31.4
exponential,41.48878,-72.55762,22.6
exponential,41.87089,-72.4263,32.3
exponential,41.82037,-72.88984,29.3
