method,lat,lon,wind_mph
exponential,41.60091,-71.8888,8.5
exponential,41.74344,-71.88805,7.9
exponential,41.54668,-73.42199,9.9
exponential,41.33512,-72.94108,11.3
exponential,41.6813,-72.45922,15.5
exponential,41.14428,-73.27694,17.0
exponential,41.4069,-73.41163,11.2
exponential,41.91037,-73.41808,15.8
exponential,41.73548,-72.32046,6.1
exponential,41.91769,-72.46725,22.1
exponential,41.55005,-72.31071,15.1
exponential,41.77105,-73.41292,15.8
exponential,41.44939,-73.27404,10.1
exponential,41.70948,-73.46899,19.8
exponential,41.95746,-73.06704,9.2
exponential,41.37187,-73.44094,9.1
exponential,41.82362,-72.1266,12.3
exponential,41.25745,-73.38251,13.6
exponential,41.64452,-71.83617,8.8
exponential,41.52124,-71.89325,17.9
exponential,41.83221,-73.4687,22.7
exponential,41.99602,-73.26545,8.9
exponential,41.75452,-73.46733,19.5
exponential,41.83144,-72.91558,21.3
exponential,41.76695,-73.17457,16.9
exponential,41.90521,-72.4982,22.0
exponential,41.58174,-73.06635,11.1
exponential,41.92223,-71.8383,13.2
exponential,41.27463,-73.27496,13.3
exponential,41.29746,-72.84708,12.8
exponential,41.42474,-72.04729,5.7
exponential,41.65236,-73.13312,14.7
exponential,41.85605,-73.19812,12.3
exponential,41.38205,-73.22771,10.6
exponential,41.89368,-72.62357,21.4
exponential,41.88145,-72.19565,15.6
exponential,41.27113,-72.98689,12.8
exponential,42.0171,-73.06942,9.5
exponential,41.3494,-73.05145,13.3
exponential,42.0112,-72.88631,13.6
exponential,41.78538,-73.35496,13.2
exponential,41.98434,-72.65833,15.6
exponential,41.83648,-73.4275,21.4
exponential,41.47023,-72.6682,7.4
exponential,41.81055,-73.02147,18.2
exponential,41.46833,-72.10693,7.5
exponential,41.67346,-71.86737,8.9
exponential,41.85089,-71.88,10.4
exponential,41.74276,-72.46939,12.0
exponential,41.98016,-72.07657,16.6
exponential,41.90337,-73.41037,18.4
exponential,41.83199,-72.17421,13.6
exponential,41.84699,-73.38086,18.5
exponential,41.78803,-72.95885,23.7
exponential,41.73227,-72.30008,6.6
exponential,41.96991,-72.61031,16.0
exponential,41.44001,-73.06232,12.2
exponential,41.58772,-72.60879,3.9
exponential,41.29624,-73.18638,14.0
exponential,41.8952,-72.91536,18.9
exponential,41.82623,-72.70457,12.3
exponential,41.69488,-73.13915,18.4
exponential,41.77197,-72.50062,9.3
exponential,41.41825,-72.73209,7.1
exponential,41.75248,-73.12744,16.6
exponential,41.54267,-73.00346,11.8
exponential,41.73815,-73.13757,16.6
exponential,41.60173,-73.46625,7.1
exponential,41.89166,-71.98501,16.7
exponential,41.78569,-73.4754,22.7
exponential,41.98983,-72.10493,17.2
exponential,41.99818,-72.24674,18.3
exponential,41.56185,-72.13022,11.3
exponential,41.88184,-73.00055,14.1
exponential,41.91216,-72.75948,16.4
exponential,41.4752,-71.81186,12.6
exponential,41.72487,-72.94032,20.4
exponential,41.45239,-72.45214,8.0
exponential,41.80913,-72.86739,24.6
exponential,41.87289,-72.76648,20.3
exponential,41.72844,-73.48294,19.5
exponential,41.88836,-72.45079,23.8
exponential,41.91683,-73.05735,10.6
exponential,41.49741,-72.49882,14.5
exponential,41.44586,-72.94008,10.5
exponential,41.89057,-72.55652,22.4
exponential,41.65516,-72.21752,5.3
exponential,41.82247,-72.25431,15.0
exponential,41.57769,-73.02602,12.6
exponential,41.78398,-73.15851,16.6
exponential,41.93847,-72.09021,16.8
exponential,41.51545,-72.74583,4.6
exponential,41.99076,-71.96132,14.7
exponential,41.73962,-72.91833,24.0
exponential,41.92794,-72.54627,20.6
exponential,41.46448,-73.04599,13.5
exponential,41.83421,-72.43421,16.2
exponential,41.72968,-73.02291,19.1
exponential,41.51749,-73.04873,11.9
exponential,41.94069,-72.59378,17.7
exponential,41.71632,-72.1661,6.1
exponential,42.02245,-71.90061,14.8
exponential,41.8446,-73.45283,21.4
exponential,41.86542,-72.5083,22.0
exponential,41.51878,-73.18701,12.9
exponential,41.99066,-72.12639,18.0
exponential,42.01307,-71.94533,14.6
exponential,41.33229,-73.05881,14.2
exponential,41.69339,-73.20017,13.3
exponential,42.01568,-72.53948,16.5
exponential,41.38855,-72.08145,4.9
exponential,41.89916,-73.38547,17.4
exponential,41.282,-73.09531,17.1
exponential,41.49115,-73.41953,11.0
exponential,41.72793,-73.19209,17.1
exponential,41.53917,-72.32605,15.2
exponential,41.78151,-72.91761,27.3
exponential,41.46793,-73.11856,11.9
exponential,41.79753,-72.65572,2.1
exponential,41.78056,-72.13812,10.2
exponential,41.87944,-73.48689,19.3
exponential,41.39601,-73.31311,10.5
exponential,41.77649,-73.42588,17.4
exponential,41.31968,-73.06276,16.2
exponential,41.53144,-73.40611,10.5
exponential,41.79205,-73.19275,16.4
exponential,41.56472,-71.95328,16.9
exponential,42.01902,-73.19304,10.5
exponential,41.92707,-72.82835,17.5
exponential,42.00562,-72.16096,18.3
exponential,41.87401,-73.36487,18.5
exponential,41.97679,-72.8367,14.8
exponential,41.93942,-71.99447,15.8
exponential,41.47603,-72.69958,7.4
exponential,41.68564,-72.9703,18.9
exponential,41.44412,-72.99253,11.5
exponential,41.57864,-72.93564,12.7
exponential,41.54585,-72.41833,20.0
exponential,41.99898,-72.2444,18.3
exponential,41.97104,-72.3345,19.9
exponential,41.81437,-72.39691,9.7
exponential,41.89702,-73.1216,12.6
exponential,42.00649,-72.65972,15.7
exponential,41.3628,-73.15315,14.8
exponential,41.37085,-72.79821,9.6
exponential,41.79877,-72.28604,11.5
exponential,41.69374,-72.56084,5.3
exponential,41.99731,-72.25738,18.3
exponential,41.83133,-72.88711,21.4
exponential,41.82699,-72.89847,21.3
exponential,41.97578,-72.33379,19.9
exponential,41.33651,-73.1077,15.4
exponential,41.97418,-72.6315,16.0
exponential,41.92008,-72.04972,16.6
exponential,41.66373,-72.44181,16.0
exponential,41.64929,-73.4377,15.9
exponential,41.82765,-72.96102,19.8
exponential,41.51227,-73.01203,13.4
exponential,41.50664,-72.44321,14.3
exponential,41.89914,-72.91405,18.9
exponential,41.79776,-72.49378,8.9
exponential,41.78619,-72.44065,9.5
exponential,41.92264,-71.9673,16.0
exponential,41.33911,-72.12888,6.7
exponential,41.51768,-72.06147,9.2
exponential,41.95726,-73.0897,9.2
exponential,41.171,-73.37303,13.1
exponential,41.73783,-72.39803,8.8
exponential,41.97456,-71.92447,14.8
exponential,41.9884,-72.39844,21.1
exponential,41.73369,-73.23723,13.7
exponential,41.76129,-72.95428,26.1
exponential,41.20612,-73.3416,14.6
exponential,41.47842,-71.90564,21.6
exponential,41.91613,-72.07595,16.6
exponential,41.44471,-72.32428,7.4
exponential,41.48835,-71.81003,9.6
exponential,41.78025,-73.09996,16.8
exponential,41.34828,-72.86756,12.4
exponential,41.63398,-73.00745,13.4
exponential,41.7182,-72.825,3.4
exponential,41.85573,-72.61348,17.3
exponential,41.84938,-72.42642,21.5
exponential,41.69198,-73.18561,16.1
exponential,41.63441,-73.20479,11.1
exponential,41.59699,-72.7821,2.9
exponential,41.73689,-73.42113,15.6
exponential,41.76241,-72.948,26.1
exponential,41.81657,-72.28623,14.8
exponential,41.94613,-72.86571,16.8
exponential,41.48726,-71.96574,17.3
exponential,41.95351,-72.73171,14.9
exponential,41.66598,-73.36115,14.3
exponential,41.79545,-72.95676,23.7
exponential,41.64688,-71.97642,6.6
exponential,41.77427,-72.93138,26.1
exponential,41.65878,-72.44619,16.0
exponential,41.92222,-73.40259,15.8
exponential,41.77914,-73.49996,24.4
exponential,41.3786,-72.80909,9.8
exponential,41.49384,-71.9443,20.7
exponential,41.88741,-73.41109,18.4
exponential,41.51941,-73.1934,12.5
exponential,41.33764,-71.86974,13.1
exponential,41.63955,-72.42793,19.5
exponential,41.64066,-72.86683,9.6
exponential,42.01057,-73.39073,8.4
exponential,41.61064,-72.15285,7.8
exponential,41.28961,-73.43329,11.2
exponential,41.22387,-73.45116,11.9
exponential,41.60026,-72.12336,10.8
exponential,41.63304,-72.41851,20.5
exponential,41.44909,-72.49777,8.3
exponential,41.69716,-71.86816,8.8
exponential,41.88969,-73.38299,17.4
exponential,41.32495,-73.21939,11.9
exponential,42.0245,-73.38393,8.6
exponential,41.53697,-72.47761,16.6
exponential,41.9326,-72.46636,22.1
exponential,41.16711,-73.53467,8.4
exponential,41.9851,-72.39198,21.1
exponential,41.56637,-71.9953,16.0
exponential,41.16165,-73.29425,16.4
exponential,41.72148,-72.52779,6.7
exponential,41.40856,-71.90178,17.2
exponential,41.91177,-71.98613,16.8
exponential,41.29714,-73.41183,11.7
exponential,41.28906,-73.1506,15.9
exponential,41.676,-73.49458,20.7
exponential,41.92855,-72.02291,17.0
exponential,41.29924,-72.28832,8.7
exponential,41.76897,-73.39372,15.8
exponential,41.47344,-71.92733,19.0
exponential,41.41861,-73.29121,10.2
exponential,41.30934,-72.97361,12.1
exponential,41.98573,-72.18788,18.4
exponential,41.82938,-72.95451,19.8
exponential,41.39563,-72.26653,11.0
exponential,41.98752,-72.23024,18.3
exponential,41.15132,-73.32594,16.0
exponential,41.81231,-73.04825,17.3
exponential,41.43588,-73.22916,10.5
exponential,41.43694,-72.28306,9.4
exponential,41.43282,-71.82218,19.3
exponential,41.86803,-72.5198,22.0
exponential,41.28374,-72.62296,12.7
exponential,41.97818,-72.02674,15.7
exponential,41.23974,-73.34096,14.8
exponential,41.97962,-72.49786,18.6
exponential,41.86393,-72.24822,16.0
exponential,41.64579,-73.28932,11.0
exponential,41.28047,-73.44609,11.2
exponential,41.76463,-71.96873,7.7
exponential,41.93685,-72.3955,21.3
exponential,41.98177,-72.98463,10.3
exponential,41.9854,-72.46018,19.5
exponential,41.97522,-73.31125,10.8
exponential,41.29421,-73.42536,11.2
exponential,41.60386,-72.02038,13.2
exponential,41.9158,-72.48089,22.0
exponential,41.98798,-73.2802,11.0
exponential,41.67078,-71.98374,7.8
exponential,41.90102,-73.01599,14.1
exponential,41.93456,-72.60172,20.0
exponential,41.26926,-73.00582,13.2
exponential,41.25513,-73.39624,12.4
exponential,41.76919,-72.94014,26.1
exponential,41.50719,-73.0852,12.7
exponential,41.55322,-72.00995,16.0
exponential,41.66612,-73.30823,12.7
exponential,41.5101,-72.68665,7.0
exponential,41.7702,-72.86729,26.0
exponential,41.38996,-72.83857,10.2
exponential,41.45834,-72.37777,10.9
exponential,41.1863,-73.44059,11.1
exponential,41.63734,-73.4746,13.8
exponential,41.57462,-73.22181,11.4
exponential,41.5295,-72.36616,17.9
exponential,41.9272,-72.56831,20.6
exponential,41.62362,-72.66031,4.0
exponential,41.79448,-73.09303,18.4
exponential,41.90723,-72.93567,14.4
exponential,41.92908,-72.30602,18.4
exponential,41.36423,-71.8738,13.1
exponential,41.68955,-72.67365,7.6
exponential,41.90388,-72.6523,20.6
exponential,41.92048,-72.27877,18.4
exponential,41.939,-72.31158,19.9
exponential,41.47234,-73.04149,13.5
exponential,41.82825,-73.19805,13.4
exponential,41.33323,-73.24479,11.2
exponential,41.85736,-73.21761,12.3
exponential,41.84774,-72.71377,17.7
exponential,41.87715,-72.54591,22.4
exponential,41.58589,-73.39315,11.1
exponential,41.60118,-72.85663,4.1
exponential,41.95597,-72.55153,18.2
exponential,41.56796,-73.30431,10.5
exponential,41.58308,-73.30882,9.2
exponential,41.56183,-73.29791,10.5
exponential,41.87999,-72.24562,16.8
exponential,41.49669,-72.16578,12.8
exponential,41.81393,-72.00563,9.0
exponential,41.46224,-72.83164,6.5
exponential,41.68489,-71.83081,9.4
exponential,41.57999,-71.92846,10.0
exponential,42.01634,-72.20987,18.4
exponential,41.42601,-73.5023,6.0
exponential,41.86519,-73.05089,16.4
exponential,41.9889,-72.51017,17.6
exponential,41.41301,-73.10357,12.5
exponential,41.71928,-73.47774,19.8
exponential,41.75451,-71.96749,7.9
exponential,41.40606,-72.97126,10.8
exponential,41.94683,-72.44314,20.6
exponential,41.79786,-73.47561,22.7
exponential,41.88569,-72.31493,18.2
exponential,41.60877,-73.26127,9.0
exponential,41.84715,-71.79953,11.4
exponential,41.28494,-72.85217,12.8
exponential,41.5038,-73.36876,11.7
exponential,41.67791,-73.34945,12.9
exponential,41.4475,-73.19418,10.8
exponential,41.98625,-73.08699,9.1
exponential,41.53769,-73.35874,11.4
exponential,41.70863,-72.16919,6.1
exponential,41.40493,-73.39105,11.2
exponential,41.09954,-73.47733,10.2
exponential,41.43639,-71.85033,20.0
exponential,41.96739,-73.12474,10.0
exponential,41.48583,-72.47543,14.5
exponential,41.22637,-73.09491,10.2
exponential,41.64316,-72.49969,9.7
exponential,41.90208,-72.5304,23.6
exponential,41.6534,-72.24984,5.6
exponential,41.09313,-73.53056,9.6
exponential,41.98644,-72.22237,18.3
exponential,41.57668,-72.01017,12.9
exponential,41.83622,-73.01336,17.3
exponential,41.6515,-73.50853,14.7
exponential,41.55421,-72.35897,19.4
exponential,41.4542,-73.16327,11.0
exponential,41.84417,-73.31876,12.3
exponential,41.94019,-73.47942,14.7
exponential,41.888,-72.00565,16.7
exponential,41.85292,-72.61147,17.3
exponential,41.92373,-72.50042,22.0
exponential,41.39068,-71.86072,14.4
exponential,41.53587,-72.4611,18.4
exponential,41.45976,-72.92798,7.0
exponential,41.57007,-71.92301,15.5
exponential,41.45712,-71.90351,21.6
exponential,41.13175,-73.2507,16.5
exponential,41.90559,-72.61465,19.8
exponential,41.22455,-73.33838,14.8
exponential,41.76797,-73.17767,16.9
exponential,41.67802,-72.23756,6.0
exponential,41.2149,-73.06738,9.5
exponential,41.28431,-72.94577,13.5
exponential,42.00771,-72.10272,17.0
exponential,41.54355,-72.91046,4.8
exponential,41.33471,-73.21187,11.9
exponential,42.01225,-72.03095,14.9
exponential,41.96378,-72.43367,21.1
exponential,41.98841,-72.52964,17.6
exponential,41.40219,-73.08189,12.4
exponential,41.88989,-72.67104,19.3
exponential,41.89294,-73.27407,13.7
exponential,41.39453,-72.64422,6.2
exponential,41.64347,-73.18767,14.2
exponential,41.5274,-72.75496,4.6
exponential,42.0181,-72.17296,18.3
exponential,41.98954,-72.5332,17.6
exponential,41.36986,-72.34958,5.0
exponential,41.31405,-73.1486,16.5
exponential,41.62708,-71.80583,8.4
exponential,41.46514,-71.8868,21.6
exponential,41.97737,-72.10688,17.2
exponential,41.73594,-73.25731,13.7
exponential,41.55001,-73.01806,11.6
exponential,42.04129,-73.10969,11.5
exponential,41.75394,-72.9399,24.1
exponential,41.82605,-72.25177,15.0
exponential,41.64149,-72.60078,2.4
exponential,41.4793,-71.87999,21.6
exponential,41.46422,-73.19013,11.0
exponential,41.41833,-72.26639,11.0
exponential,41.99305,-72.84845,14.8
exponential,41.77196,-72.26804,8.6
exponential,41.44981,-73.39049,12.2
exponential,41.88826,-72.05878,16.5
exponential,41.87518,-73.40496,18.4
exponential,41.14775,-73.40999,12.2
exponential,41.87761,-72.79592,19.4
exponential,41.85259,-73.16962,12.3
exponential,41.56347,-73.16596,11.8
exponential,41.43505,-71.81083,16.3
exponential,42.01106,-72.11298,17.8
exponential,41.8586,-72.83365,18.8
exponential,41.77397,-72.87111,26.0
exponential,41.29659,-72.5586,12.0
exponential,41.84815,-72.543,20.0
exponential,41.92781,-72.32892,19.2
exponential,41.81643,-73.29443,12.3
exponential,41.72101,-73.1502,18.1
exponential,41.91068,-72.4283,21.9
exponential,41.38773,-71.87799,14.4
exponential,41.64297,-72.40205,18.7
exponential,41.03785,-73.61918,7.6
exponential,41.88096,-72.23339,16.5
exponential,41.51678,-72.32458,15.2
exponential,41.393,-73.51655,7.7
exponential,41.9707,-72.73275,14.4
exponential,41.18047,-73.17149,12.1
exponential,41.78904,-73.48944,25.6
exponential,41.4625,-71.86475,21.6
exponential,41.39185,-71.9541,13.7
exponential,41.47422,-73.38469,11.4
exponential,41.96108,-71.87073,14.3
exponential,41.12562,-73.50908,9.5
exponential,41.51393,-71.83185,12.8
exponential,41.10392,-73.62913,8.1
exponential,41.48119,-72.64631,9.0
